Date,Open,High,Low,Close,Adj Close,Volume
2023-09-25,32.31999969482422,32.31999969482422,31.989999771118164,32.15999984741211,30.70453453063965,6611300
2023-09-26,32.2400016784668,32.349998474121094,32.04999923706055,32.04999923706055,30.599512100219727,3749000
2023-09-27,32.09000015258789,32.099998474121094,31.770000457763672,31.850000381469727,30.4085636138916,5005900
2023-09-28,31.3700008392334,31.469999313354492,31.139999389648438,31.3799991607666,30.63407325744629,4149800
2023-09-29,31.690000534057617,31.709999084472656,31.309999465942383,31.40999984741211,30.663360595703125,3166500
2023-10-02,31.25,31.260000228881836,30.610000610351562,30.690000534057617,29.96047592163086,5643700
2023-10-03,30.520000457763672,30.520000457763672,30.170000076293945,30.190000534057617,29.472362518310547,4510100
2023-10-04,30.270000457763672,30.280000686645508,29.799999237060547,30.06999969482422,29.355213165283203,5555900
2023-10-05,30.450000762939453,30.709999084472656,30.3700008392334,30.510000228881836,29.784753799438477,5945400
2023-10-06,30.399999618530273,30.610000610351562,29.8799991607666,30.5,29.774991989135742,4976500
2023-10-09,30.540000915527344,30.84000015258789,30.520000457763672,30.739999771118164,30.009286880493164,2761200
2023-10-10,31.100000381469727,31.270000457763672,31.0,31.030000686645508,30.292394638061523,3856200
2023-10-11,31.31999969482422,31.40999984741211,31.149999618530273,31.280000686645508,30.53645133972168,2980200
2023-10-12,31.360000610351562,31.3799991607666,29.610000610351562,30.079999923706055,29.364974975585938,13476700
2023-10-13,29.65999984741211,29.979999542236328,29.649999618530273,29.780000686645508,29.072107315063477,7720600
2023-10-16,30.15999984741211,30.469999313354492,30.040000915527344,30.440000534057617,29.716419219970703,4271600
2023-10-17,30.280000686645508,30.520000457763672,30.219999313354492,30.489999771118164,29.765230178833008,3171600
2023-10-18,30.3799991607666,30.6200008392334,30.260000228881836,30.299999237060547,29.57974624633789,3534700
2023-10-19,30.1299991607666,30.3700008392334,29.959999084472656,30.020000457763672,29.3064022064209,4149700
2023-10-20,29.809999465942383,29.989999771118164,29.709999084472656,29.81999969482422,29.111156463623047,4330900
2023-10-23,29.899999618530273,30.030000686645508,29.770000457763672,29.799999237060547,29.091630935668945,3567000
2023-10-24,29.75,29.8799991607666,29.610000610351562,29.729999542236328,29.02329444885254,3069800
2023-10-25,29.700000762939453,30.0,29.68000030517578,29.860000610351562,29.150205612182617,2461300
2023-10-26,29.8799991607666,29.989999771118164,29.549999237060547,29.6299991607666,28.92567253112793,6015000
2023-10-27,29.530000686645508,29.559999465942383,28.920000076293945,28.969999313354492,28.281360626220703,4704100
2023-10-30,29.770000457763672,29.8799991607666,29.639999389648438,29.84000015258789,29.130680084228516,4289900
2023-10-31,29.8799991607666,29.940000534057617,29.68000030517578,29.860000610351562,29.150205612182617,4089600
2023-11-01,30.149999618530273,30.31999969482422,29.989999771118164,30.06999969482422,29.355213165283203,2806300
2023-11-02,30.280000686645508,30.719999313354492,30.209999084472656,30.709999084472656,29.979999542236328,2725900
2023-11-03,31.1200008392334,31.260000228881836,31.040000915527344,31.09000015258789,30.350967407226562,2632100
2023-11-06,31.15999984741211,31.18000030517578,30.979999542236328,31.030000686645508,30.292394638061523,3075500
2023-11-07,31.18000030517578,31.18000030517578,30.889999389648438,30.989999771118164,30.25334358215332,4438800
2023-11-08,31.079999923706055,31.170000076293945,30.829999923706055,30.979999542236328,30.243581771850586,3027100
2023-11-09,30.989999771118164,31.1299991607666,30.809999465942383,30.850000381469727,30.11667251586914,3155100
2023-11-10,30.549999237060547,30.600000381469727,30.0,30.5,29.774991989135742,4765100
2023-11-13,30.860000610351562,31.270000457763672,30.68000030517578,31.110000610351562,30.370492935180664,6983200
2023-11-14,31.280000686645508,31.520000457763672,31.219999313354492,31.43000030517578,30.682886123657227,3492600
2023-11-15,31.399999618530273,31.489999771118164,31.239999771118164,31.3700008392334,30.624313354492188,2132900
2023-11-16,31.1299991607666,31.299999237060547,31.040000915527344,31.190000534057617,30.448591232299805,2702800
2023-11-17,31.350000381469727,31.559999465942383,31.18000030517578,31.459999084472656,30.71217155456543,2180600
2023-11-20,31.389999389648438,31.75,31.350000381469727,31.709999084472656,30.956228256225586,2618900
2023-11-21,31.690000534057617,31.84000015258789,31.59000015258789,31.799999237060547,31.044090270996094,3391600
2023-11-22,31.81999969482422,32.060001373291016,31.719999313354492,32.04999923706055,31.28814697265625,3230400
2023-11-24,32.11000061035156,32.34000015258789,32.11000061035156,32.33000183105469,31.561492919921875,3642600
2023-11-27,32.25,32.33000183105469,32.099998474121094,32.31999969482422,31.551729202270508,4783700
2023-11-28,32.2400016784668,32.5099983215332,32.20000076293945,32.40999984741211,31.639589309692383,4365300
2023-11-29,32.220001220703125,32.27000045776367,31.860000610351562,31.8799991607666,31.122188568115234,3337800
2023-11-30,32.02000045776367,32.060001373291016,31.739999771118164,31.889999389648438,31.13195037841797,2674700
2023-12-01,31.56999969482422,32.04999923706055,31.549999237060547,32.040000915527344,31.278385162353516,3511200
2023-12-04,31.799999237060547,32.099998474121094,31.760000228881836,31.93000030517578,31.17099952697754,3115900
2023-12-05,31.549999237060547,31.700000762939453,31.299999237060547,31.540000915527344,30.790271759033203,4841800
2023-12-06,28.690000534057617,29.15999984741211,28.350000381469727,28.860000610351562,28.17397689819336,20577700
2023-12-07,28.899999618530273,29.420000076293945,28.889999389648438,29.3799991607666,28.68161392211914,9367200
2023-12-08,29.280000686645508,29.420000076293945,29.1200008392334,29.1299991607666,28.437557220458984,6059900
2023-12-11,28.979999542236328,29.079999923706055,28.760000228881836,28.93000030517578,28.242313385009766,7873800
2023-12-12,28.790000915527344,28.969999313354492,28.68000030517578,28.950000762939453,28.261837005615234,5354800
2023-12-13,28.799999237060547,29.6299991607666,28.670000076293945,29.6200008392334,28.915910720825195,5457500
2023-12-14,30.0,30.329999923706055,29.860000610351562,29.969999313354492,29.25758934020996,7177300
2023-12-15,29.6299991607666,29.75,29.360000610351562,29.399999618530273,28.701139450073242,6618100
2023-12-18,29.510000228881836,29.649999618530273,29.450000762939453,29.59000015258789,28.88662338256836,5905100
2023-12-19,29.700000762939453,29.899999618530273,29.639999389648438,29.889999389648438,29.17949104309082,6444600
2023-12-20,29.809999465942383,29.829999923706055,29.489999771118164,29.489999771118164,28.788999557495117,7397800
2023-12-21,29.040000915527344,29.350000381469727,28.8799991607666,29.079999923706055,29.079999923706055,8450400
2023-12-22,29.18000030517578,29.329999923706055,29.110000610351562,29.149999618530273,29.149999618530273,4869300
2023-12-26,29.100000381469727,29.25,29.010000228881836,29.18000030517578,29.18000030517578,3508600
2023-12-27,29.229999542236328,29.360000610351562,29.170000076293945,29.329999923706055,29.329999923706055,5851000
2023-12-28,29.239999771118164,29.329999923706055,29.18000030517578,29.229999542236328,29.229999542236328,3534100
2023-12-29,29.200000762939453,29.350000381469727,29.139999389648438,29.290000915527344,29.290000915527344,3689200
2024-01-02,29.200000762939453,29.989999771118164,29.18000030517578,29.799999237060547,29.799999237060547,6277600
2024-01-03,29.68000030517578,29.969999313354492,29.540000915527344,29.889999389648438,29.889999389648438,4327600
2024-01-04,30.0,30.34000015258789,29.93000030517578,30.1299991607666,30.1299991607666,3731800
2024-01-05,30.229999542236328,30.420000076293945,30.1200008392334,30.280000686645508,30.280000686645508,3433700
2024-01-08,30.239999771118164,30.59000015258789,30.190000534057617,30.56999969482422,30.56999969482422,5202600
2024-01-09,30.5,30.510000228881836,30.100000381469727,30.309999465942383,30.309999465942383,5123600
2024-01-10,30.239999771118164,30.3700008392334,29.940000534057617,30.010000228881836,30.010000228881836,5514300
2024-01-11,30.229999542236328,30.309999465942383,29.899999618530273,30.299999237060547,30.299999237060547,6036700
2024-01-12,30.299999237060547,30.420000076293945,30.06999969482422,30.139999389648438,30.139999389648438,3969500
