Date,Open,High,Low,Close,Adj Close,Volume
2023-10-23,91.52999877929688,91.93000030517578,90.0,90.16000366210938,89.62437438964844,2790800
2023-10-24,90.83000183105469,91.22000122070312,90.22000122070312,90.73999786376953,90.20092010498047,2566000
2023-10-25,90.66999816894531,90.66999816894531,88.4000015258789,88.83000183105469,88.3022689819336,3484300
2023-10-26,89.0999984741211,89.37000274658203,87.94000244140625,88.5999984741211,88.0736312866211,4452200
2023-10-27,88.44999694824219,89.0199966430664,87.52999877929688,88.02999877929688,87.50701904296875,2429300
2023-10-30,88.44999694824219,88.5999984741211,87.26000213623047,88.44999694824219,87.92452239990234,2772900
2023-10-31,88.3499984741211,89.06999969482422,88.05000305175781,88.97000122070312,88.44143676757812,4904100
2023-11-01,89.2300033569336,89.63999938964844,88.77999877929688,89.61000061035156,89.07763671875,2771600
2023-11-02,89.95999908447266,91.41000366210938,89.38999938964844,91.16000366210938,90.6184310913086,4912200
2023-11-03,92.08999633789062,92.69999694824219,91.97000122070312,91.97000122070312,91.42361450195312,2686600
2023-11-06,92.16000366210938,92.18000030517578,90.76000213623047,91.73999786376953,91.19497680664062,3004000
2023-11-07,83.80000305175781,85.0999984741211,83.0999984741211,84.94000244140625,84.43537902832031,9919900
2023-11-08,85.48999786376953,86.18000030517578,84.61000061035156,84.75,84.24650573730469,5833500
2023-11-09,85.5,87.20999908447266,85.0,85.19999694824219,84.69383239746094,4765100
2023-11-10,85.75,86.81999969482422,85.16999816894531,86.5,85.98611450195312,2922700
2023-11-13,86.54000091552734,86.91999816894531,85.91000366210938,86.5999984741211,86.08551788330078,3123200
2023-11-14,87.69000244140625,89.48999786376953,87.51000213623047,88.55000305175781,88.02393341064453,3645800
2023-11-15,88.41999816894531,89.4000015258789,88.08999633789062,88.37000274658203,87.84500122070312,3273000
2023-11-16,87.73999786376953,88.23999786376953,87.16999816894531,87.5,87.5,2719600
2023-11-17,87.94999694824219,89.41999816894531,87.7300033569336,89.2699966430664,89.2699966430664,3494200
2023-11-20,89.30000305175781,89.36000061035156,88.58999633789062,88.79000091552734,88.79000091552734,2607000
2023-11-21,88.41000366210938,88.66000366210938,87.94000244140625,88.5999984741211,88.5999984741211,2467100
2023-11-22,88.55000305175781,89.13999938964844,88.0199966430664,88.83999633789062,88.83999633789062,2778800
2023-11-24,88.70999908447266,88.97000122070312,88.30999755859375,88.51000213623047,88.51000213623047,1248100
2023-11-27,88.11000061035156,88.48999786376953,87.83999633789062,87.98999786376953,87.98999786376953,2657800
2023-11-28,87.75,88.70999908447266,87.55000305175781,87.9000015258789,87.9000015258789,3418000
2023-11-29,88.5,88.7300033569336,87.66999816894531,88.30999755859375,88.30999755859375,2128400
2023-11-30,88.77999877929688,89.0999984741211,87.98999786376953,88.9000015258789,88.9000015258789,4201200
2023-12-01,89.26000213623047,90.30999755859375,89.05000305175781,90.12000274658203,90.12000274658203,2650800
2023-12-04,88.73999786376953,89.16999816894531,88.16999816894531,88.91000366210938,88.91000366210938,4068900
2023-12-05,88.51000213623047,88.69999694824219,87.77999877929688,88.3499984741211,88.3499984741211,3327700
2023-12-06,88.41000366210938,88.69999694824219,87.58999633789062,87.69999694824219,87.69999694824219,3336300
2023-12-07,88.11000061035156,89.1500015258789,87.70999908447266,88.72000122070312,88.72000122070312,3577200
2023-12-08,88.91999816894531,89.86000061035156,88.52999877929688,89.55000305175781,89.55000305175781,2365900
2023-12-11,89.5999984741211,90.54000091552734,89.45999908447266,89.72000122070312,89.72000122070312,3068200
2023-12-12,89.80000305175781,90.81999969482422,89.16999816894531,90.44000244140625,90.44000244140625,2905700
2023-12-13,91.08000183105469,92.98999786376953,90.66000366210938,92.2300033569336,92.2300033569336,4146100
2023-12-14,92.9800033569336,96.66999816894531,92.94000244140625,96.54000091552734,96.54000091552734,4417700
2023-12-15,95.58000183105469,96.55999755859375,95.30000305175781,95.6500015258789,95.6500015258789,5091600
2023-12-18,95.77999877929688,96.16000366210938,95.29000091552734,96.05000305175781,96.05000305175781,1889700
2023-12-19,96.19999694824219,96.51000213623047,95.55999755859375,95.73999786376953,95.73999786376953,1856100
2023-12-20,95.56999969482422,96.3499984741211,94.63999938964844,94.66000366210938,94.66000366210938,1782600
2023-12-21,95.18000030517578,95.91000366210938,95.01000213623047,95.70999908447266,95.70999908447266,2113000
2023-12-22,95.94999694824219,96.94000244140625,95.75,96.44000244140625,96.44000244140625,1634000
