Date,Open,High,Low,Close,Adj Close,Volume
2023-09-25,15.890000343322754,15.890000343322754,15.670000076293945,15.850000381469727,15.850000381469727,79400
2023-09-26,15.710000038146973,15.755000114440918,15.470000267028809,15.520000457763672,15.520000457763672,65200
2023-09-27,15.520000457763672,15.539999961853027,15.319999694824219,15.369999885559082,15.369999885559082,44700
2023-09-28,15.399999618530273,15.470000267028809,15.324999809265137,15.399999618530273,15.399999618530273,76100
2023-09-29,15.59000015258789,15.649999618530273,15.420000076293945,15.449999809265137,15.449999809265137,77800
2023-10-02,15.59000015258789,15.609999656677246,15.380000114440918,15.40999984741211,15.40999984741211,95400
2023-10-03,15.069999694824219,15.069999694824219,14.680000305175781,14.779999732971191,14.779999732971191,144300
2023-10-04,15.050000190734863,15.0600004196167,14.760000228881836,14.930000305175781,14.930000305175781,111300
2023-10-05,15.210000038146973,15.420999526977539,15.180000305175781,15.420000076293945,15.420000076293945,121300
2023-10-06,15.270000457763672,15.539999961853027,15.170000076293945,15.529999732971191,15.529999732971191,52400
2023-10-09,15.279999732971191,15.395000457763672,15.220999717712402,15.380000114440918,15.380000114440918,43300
2023-10-10,15.619999885559082,15.8100004196167,15.619999885559082,15.770000457763672,15.770000457763672,87700
2023-10-11,15.90999984741211,15.979999542236328,15.760000228881836,15.850000381469727,15.850000381469727,27800
2023-10-12,15.6899995803833,15.710000038146973,15.229999542236328,15.289999961853027,15.289999961853027,131100
2023-10-13,15.350000381469727,15.350000381469727,15.149999618530273,15.210000038146973,15.210000038146973,40600
2023-10-16,15.59000015258789,15.880000114440918,15.529999732971191,15.859999656677246,15.859999656677246,80700
2023-10-17,15.520000457763672,15.630000114440918,15.420000076293945,15.59000015258789,15.59000015258789,65500
2023-10-18,15.5,15.510000228881836,15.369999885559082,15.420000076293945,15.420000076293945,41500
2023-10-19,15.420000076293945,15.4399995803833,15.260000228881836,15.260000228881836,15.260000228881836,30500
2023-10-20,14.989999771118164,15.149999618530273,14.949999809265137,15.0,15.0,84400
2023-10-23,14.65999984741211,15.010000228881836,14.619999885559082,14.930000305175781,14.930000305175781,57100
