Date,Open,High,Low,Close,Adj Close,Volume
2023-09-25,28.40999984741211,29.829999923706055,28.40999984741211,29.540000915527344,29.540000915527344,824400
2023-09-26,29.360000610351562,29.729999542236328,28.68000030517578,28.84000015258789,28.84000015258789,858500
2023-09-27,29.229999542236328,29.549999237060547,28.260000228881836,28.65999984741211,28.65999984741211,857900
2023-09-28,28.459999084472656,29.3700008392334,28.0,29.020000457763672,29.020000457763672,611800
2023-09-29,29.520000457763672,30.15999984741211,29.420000076293945,29.6299991607666,29.6299991607666,727900
2023-10-02,29.6299991607666,30.3799991607666,29.329999923706055,30.100000381469727,30.100000381469727,742900
2023-10-03,29.6299991607666,29.809999465942383,28.459999084472656,28.690000534057617,28.690000534057617,930400
2023-10-04,28.90999984741211,29.8799991607666,28.90999984741211,29.729999542236328,29.729999542236328,1084300
2023-10-05,29.559999465942383,29.559999465942383,28.31999969482422,28.530000686645508,28.530000686645508,659400
2023-10-06,28.139999389648438,30.100000381469727,28.079999923706055,30.030000686645508,30.030000686645508,933800
2023-10-09,29.360000610351562,30.1299991607666,29.229999542236328,30.030000686645508,30.030000686645508,541600
2023-10-10,30.290000915527344,31.170000076293945,30.059999465942383,30.290000915527344,30.290000915527344,748500
2023-10-11,30.610000610351562,30.84000015258789,30.079999923706055,30.299999237060547,30.299999237060547,560900
2023-10-12,30.260000228881836,30.260000228881836,29.110000610351562,29.420000076293945,29.420000076293945,619700
2023-10-13,29.43000030517578,29.559999465942383,28.559999465942383,28.84000015258789,28.84000015258789,533600
2023-10-16,29.1200008392334,30.15999984741211,28.709999084472656,29.979999542236328,29.979999542236328,713700
2023-10-17,29.420000076293945,30.799999237060547,29.25,30.459999084472656,30.459999084472656,982400
2023-10-18,30.079999923706055,30.1299991607666,29.229999542236328,29.260000228881836,29.260000228881836,540900
2023-10-19,29.540000915527344,30.149999618530273,28.780000686645508,28.790000915527344,28.790000915527344,982800
2023-10-20,28.780000686645508,28.780000686645508,27.5,27.639999389648438,27.639999389648438,1070400
2023-10-23,26.68000030517578,26.959999084472656,25.56999969482422,25.600000381469727,25.600000381469727,2032900
2023-10-24,26.030000686645508,27.450000762939453,25.739999771118164,26.989999771118164,26.989999771118164,1682700
2023-10-25,26.559999465942383,26.799999237060547,26.06999969482422,26.1299991607666,26.1299991607666,775500
